Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2011 Chevrolet colorado,2011,Chevrolet,colorado,5950000,,automatic,89000,Talcahuano,"Cruze top de linea, cuero, sunroof, 6 airbags, a/c al 100%, laminas de seguridad con certificación, neumaticos buenos, radio tipo tesla con camara, todo operativo, cuero en impecables condiciones, solo 89.xxx totalmente comprobales via escaner o autofact, mantenciones al dia, llegar y transferir, detalles minimos y propios del año","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/2882801501859852/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet tracker,2014,Chevrolet,tracker,7600000,,automatic,18000,Talca,Aldia full segundo dueño Impeque solo interesados soy de talca,[],https://web.facebook.com/marketplace/item/376003375213297/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet colorado,2006,Chevrolet,colorado,9990000,,automatic,123000,La Serena,"💳| Contamos con financiamiento hasta 48 meses *no aparece en el sistema financiero 💰| Al Contado 🚘| Recibimos vehículos en parte de pago ( ideal año 2015 en adelante ) ☑️ | Pie inicial desde el 20% del valor del vehículo pie $2.000.000 ☑️ | Pie inicial desde el 40% del valor del vehículo pie $4.000.000 *NO ACREDITA RENTA ❌ NO TENER DICOM ❌ 📲💬 [hidden information] 📍Mall Puertas Del Mar, La Serena",['parte'],https://web.facebook.com/marketplace/item/762480729193576/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet spint,2017,Chevrolet,spint,7000000,,automatic,173000,Lautaro,"Se vende o se permuta camioneta en exelente estado, funcionando al 100% muy bien cuidada, al día y transferible, más información por interno Único detalle sensor se oxígeno",['al dia'],https://web.facebook.com/marketplace/item/1610660206362047/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet prisma ltz 1.4 aut,2019,Chevrolet,prisma ltz 1.4 aut,1000000,,automatic,180000,Linares,"Se vende por temas de espacio, el auto está completo pero no se mueve por problemas de transmisión automática Atrasado 4 años Tiene varias cosas nuevas de repuestos Motor 2.2 Se reciben ofertas de dinero en mano y permutas.","['atrasado', 'repuestos']",https://web.facebook.com/marketplace/item/3650436401860969/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet optra,2008,Chevrolet,optra,7990000,,automatic,48000,Concepción,"DIEGO ORTEGA CÉSPEDES EJECUTIVO COMERCIAL MYE CHEVROLET PRISMA LTZ 1.4 AUT AÑO 2019, 48.500 KM, ÚNICO DUEÑO, MOTOR 1.4, TRANSMISIÓN AUTOMÁTICA, NEBLINEROS, LLANTAS DE ALEACIÓN, LUCES LED DIURNAS, CÁMARA DE RETROCESO, AIRE ACONDICIONADO, COMANDOS AL VOLANTE, CÁMARA DE RETROCESO, SENSORES DE PROXIMIDAD, ENTRE OTROS. RECIBIMOS VEHÍCULO EN PARTE DE PAGO, GESTIONAMOS CRÉDITO AUTOMOTRIZ Y SEGUROS. VER STOCK DE VEHÍCULOS EN WWW.MYE.CL MARITANO Y EBENSPERGER CONCEPCIÓN, PAICAVÍ 2201.",['parte'],https://web.facebook.com/marketplace/item/943787687247912/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet tracker lt awd,2014,Chevrolet,tracker lt awd,2000000,,automatic,160900,La Serena,Motor en buen estado sequito impeque detalles esteticos por el año solo reales interesados trasferencia de inmediato conversable Numero de contacto : [hidden information],"['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/7583318211688556/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet silverado lt,2011,Chevrolet,silverado lt,9990000,,automatic,123000,La Serena,"Ven y Cotiza en Autocredit Ubicados en Balmaceda 4299, La Serena📍. Con Financiamiento, pie desde el 20% del valor del vehículo, o al contado. 💻 www.autocredit.cl 📲 Contáctanos Vía WhatsApp: [hidden information] Te esperamos😉",[],https://web.facebook.com/marketplace/item/1569518106947666/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet avalanche,2007,Chevrolet,avalanche,9900000,,automatic,170000,Los Ángeles,se vende americana 4x4 excelente estado.,[],https://web.facebook.com/marketplace/item/902613134946810/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet cruze,2013,Chevrolet,cruze,6500000,,automatic,250000,Lonquimay,Solo por necesidad económica full equipo 4x4,[],https://web.facebook.com/marketplace/item/1085289069421053/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet captiva 6 2.4 lt-sa fwd automatica 4x2,2017,Chevrolet,captiva 6 2.4 lt-sa fwd automatica 4x2,6200000,,automatic,150000,Curanilahue,"Se vende Chevrolet Cruze LS Puedo permutar por vehículo ojalá Jeep Características: - Boton star engine(botón de encendido) - 150.000km - Computadora a bordo - Año 2013 - Mandos al volante, radio bluetooth audio increíble - Caja Tiptronic automática y manual - 1.8 bencinero - Espejos eléctricos - Control de estabilidad - Airbags frontales y laterales - Aire acondicionado y climatizador - Escotilla y sunroof - Frenos abs - Sensores de retroceso - Neumáticos Momo - Asientos de cuero - Amplio maletero - Llantas de aleación - 2 copias de llave Detalles estéticos por el año y uso nada que afecte su funcionamiento al día transferible [hidden information] Precio conversable","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/3688988114762459/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet silverado 4x4,2006,Chevrolet,silverado 4x4,9990000,,automatic,119000,La Serena,"CHEVROLET CAPTIVA 6 2.4 LT-SA FWD AUTOMATICA 4X2 AÑO 2017, VALOR CONTADO $9.990.000. Requisitos para Postular al Financiamiento: 🚫 NO TENER DICOM. DAR UN PIE MINIMO DEL 20% DEL VALOR DEL VEHICULO. 🔞Edad Mínima 24 Años. OPCION DE CREDITO SIN ACREDITAR INGRESOS, Requisitos: 1. No tener Dicom 2. Dar el 40% de Pie del Valor del Vehículo. 3. Estar Bancarizado (Tener Comportamiento Financiero)",[],https://web.facebook.com/marketplace/item/1174471530581981/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet prisma 1.4 automático,2020,Chevrolet,prisma 1.4 automático,9500000,,automatic,290000,Los Ángeles,"Vendo camioneta 4x4, todo funcionado, al día, llantas 9"", pisaderas, neumáticos 315/70r17 BF, kits de levante americano 3"", suspensión fox . Si esta disponible. Contactar solo interesados.",['al dia'],https://web.facebook.com/marketplace/item/2105611933132512/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet Colorado Z71 automática,2013,Chevrolet,Colorado Z71 automática,8590000,,automatic,98000,Concepción,Chevrolet Prisma Automático 1.4 año 202. Disponible para entrega inmediata. Lo puedes llevar con un mínimo de pie de un 20% y hasta 48 meses. Consulta por tu financiamiento.,[],https://web.facebook.com/marketplace/item/396844543044548/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet captiva,2008,Chevrolet,captiva,9990000,,automatic,116000,La Serena,"DODGE JOURNEY S/E AT 7 PAS. 2015 👉 Año 2015. 💲 Valor de $9.990.000.- 👉 Pie desde $3.000.000.- 👉 Tan solo 116.000.- km 👉 Motor de 2400cc, 173HP, bencina. 👉 350 Nm @ 2000 rpm. ✅ Full equipo. ✅ Transmisión automática. ✅ Velocidad crucero. ✅ Climatizador 3 zonas. ✅ 3 Filas de asientos (7 pasajeros). ✅ Asientos con sistema de entrada fácil Easy Entry. ✅ Apertura por proximidad Remote Proximity Keyless Entry. ✅ Radio Car Play. ✅ Sistema audio Uconnect 8.4 CD/DVD/MP3/WMA. ✅ Cámara de asistencia trasera ParkView. ✅ Alza vidrios eléctricos, del/tras 1-Touch. ✅ Tablero de instrumentos Premium con pantalla. ✅ Asistencia para partidas en pendiente HSA. ✅ Faros delanteros con proyector halógeno. ✅ Faros delanteros con sistema de nivelación. ✅ Apertura remota sin llaves, con inmovilizador. ✅ Audio 6 parlantes premium con Subwoofer. ✅ Luces freno adaptativas con aviso frenada emergencia. ✅ Luces traseras tipo LED. ✅ 6 air bag. ✅ 4 ISOFIX. ✅ Frenos ABS, control de tracción, EBD. ✅ Neblineros. ✅ Llantas. 👉 Financiamientos: ✔ Santander Consumer. ✔ Autofidem. ✔ Autofin. ✔ Marubeni. ✔ UNIDAD. ✔ Eurocapital. ✔ Falabella. Foto del perfil de mhmotors.cl mhmotors.cl ☎ WhatsApp [hidden information]",[],https://web.facebook.com/marketplace/item/785631312897736/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet trailblazer,2006,Chevrolet,trailblazer,5500000,,automatic,73000,Coquimbo,"MOTOR DESARMADO. Precio conversable. 
Más información +569 7️⃣5️⃣9️⃣8️⃣6️⃣6️⃣4️⃣7️⃣",['conversable'],https://web.facebook.com/marketplace/item/760356809108318/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Chevrolet colorado z71,2009,Chevrolet,colorado z71,7000000,,automatic,160000,Chiguayante,"Se vende Chevrolet Orlando 2014, segundo dueño, espacioso con tres corridas de asientos familiar, motor en buen estado.",[],https://web.facebook.com/marketplace/item/1345221826050738/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet pickup minero,2001,Chevrolet,pickup minero,6300000,,automatic,197000,Angol,Chevrolet Colorado Z71 4x4 año 2009 Automática 3.7 Documentos al día Detalles en las fotos y vidrio chófer no baja Valor venta 6.5 Permuta por otro 4x4 diferencia a mi favor,['al dia'],https://web.facebook.com/marketplace/item/3697339860550606/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet silverado 4x4,2007,Chevrolet,silverado 4x4,7500000,,automatic,127000,Chillán,"Buen auto , 6 airbag y mucho más,no permutas",[],https://web.facebook.com/marketplace/item/434254899059332/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet Colorado z 71 200.000 originales guardada,2013,Chevrolet,Colorado z 71 200.000 originales guardada,9500000,,automatic,243000,Laja,Chevrolet Silverado 4x4 Año 2007 Motor 5.3 $243.000 km. Automatica Velocidad crucero EXCELENTE ESTADO VALOR CONVERSABLE $9.500.000,['conversable'],https://web.facebook.com/marketplace/item/934308084910459/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet captiva,2008,Chevrolet,captiva,7990000,,automatic,200000,Talca,Se vende o permuta 4x4 full guardada 200.000 originales,[],https://web.facebook.com/marketplace/item/733938428534457/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet cruze,2011,Chevrolet,cruze,7600000,,automatic,141000,Los Ángeles,Full impecable papeles al dia,['al dia'],https://web.facebook.com/marketplace/item/1088044412249193/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1994 Chevrolet s10 vortec 4.3 at,1994,Chevrolet,s10 vortec 4.3 at,4500000,,automatic,118000,Arauco,Vendo Chevrolet cruze AUTOMÁTICO CONVERSABLE modelo top de linea año 2011 *Motor y caja impecables *1.8 automatico *118.000 de kilómetros *Techo electrico sunroof *Sensor retroceso *Asientos de cuero *Frenos Abc *Aaire acondicionado *Velocidad cruzero Muy bien cuidado (Detalles esteticos por el año),"['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/917589783174913/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet d-max,2015,Chevrolet,d-max,3500000,,automatic,150000,Curicó,"S10 automatica V6, Documentación al día. Motor y caja impecables, está pintada con pintura raptor. Solo personas realmente interesadas Curico 9️⃣6️⃣5️⃣0️⃣9️⃣6️⃣1️⃣7️⃣0️⃣",['al dia'],https://web.facebook.com/marketplace/item/1442000846668704/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva,2010,Chevrolet,captiva,5000000,,automatic,111000,Constitución,"D-max 2015 full equipo, automática, asientos de cuero y climatizador Se incendió el motor, no se dió de baja, solo se vende entera",[],https://web.facebook.com/marketplace/item/972486747568244/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,6900000,,automatic,140000,Los Ángeles,🔰Se vende hyundai santa fe🔰 ✅️diésel 4x2 ✅️2.2 turbo ✅️automática ✅️Neumáticos kumho aro 18 ✅️capacidad 7 pasajeros ✅️aire acondicionado ✅️climatizador dual ✅️butacas cuero ✅️sensores retroceso ✅️asiento eléctrico ✅️luces espejo direccionales ✅️Documentación al Día,['al dia'],https://web.facebook.com/marketplace/item/906149021301876/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Chevrolet astra,1999,Chevrolet,astra,5600000,,automatic,161000,Río Claro,Vendo auto Chevrolet Cruze año 2012 Automático Solo por renovación Transferible Para mayor información llamar al 5️⃣6️⃣9️⃣3️⃣4️⃣2️⃣7️⃣4️⃣9️⃣2️⃣1️⃣,[],https://web.facebook.com/marketplace/item/3790591124507740/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Chevrolet blazer,1997,Chevrolet,blazer,900000,,automatic,25000,La Serena,Se vende chevrolet astra 1.6 automatico. Le robaron la computadora No está transferible ya que ay que ubicar al dueño Se vende competo o se permuta por un auto corriendo.,[],https://web.facebook.com/marketplace/item/423231276755264/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet tracker lt awd,2014,Chevrolet,tracker lt awd,1500000,,automatic,2000,Coelemu,"Se vende Jeep, para proyecto. Motor andando con cero fugas(4.3cc) caja impecable, el único detalle es el motor de arranque que pasa en banda, ya he dañado 4 bendix Se vende con carta de poder.",[],https://web.facebook.com/marketplace/item/755392899887480/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet sport,2006,Chevrolet,sport,4100000,,automatic,240000,Linares,Vendo mi regalona por renovación Detalles estéticos por el año Lo demás al 100 % Sus mantencion es recién hechas Al día Transferible,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/7471113749576075/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet cruze,2011,Chevrolet,cruze,2200000,,automatic,200000,Concepción,"Chevrolet montana sport 2.0 año 2006
Agendar visitas por inbox",[],https://web.facebook.com/marketplace/item/382262554759522/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet spark,2010,Chevrolet,spark,700000,,automatic,268000,Parral,Atrasado del 2019. Uso diario partiendo a la llave nada de humo. La directa perdio fuerza tironea la reversa. Me dijieron q podia ser el cuero po de valvulas de la caja.. pasando cambios manuales el auto funciona bien de lo llevo ocupando asi mas de un mes. Acepto ofertas. Muy comversable!! Tengo papel notarial y contacto con el dueño.,['atrasado'],https://web.facebook.com/marketplace/item/1387919995181174/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet colorado,2008,Chevrolet,colorado,8990000,,automatic,138000,Talcahuano,DODGE JOURNEY 2014 Automática Bencinero Motor 2.4 Frenos ABS Climatizador Bizona Camara y sensor de Retroceso Control de Estabilidad 3 corridas de Asientos Año 2014 138.500km Cierre Centralizado Alzavidrios Electricos,[],https://web.facebook.com/marketplace/item/809310734350972/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
